player_id,player_name,age,position_group,league_name,tier,value_at_as_of,minutes_played,performance_score,trajectory_score,availability_score,composite_score,confidence,has_xg,value_after,value_after_date,last_valuation,dropped_out,value_growth,value_delta_eur,doubled,horizon_end,value_bucket
711640,Régis N'Do,22.611909650924023,Attack,Liga Portugal,2,350000,986.0,14.4,66.0,40.0,37.6,medium,False,400000,2024-06-06,2024-06-06,False,0.1428571428571428,50000,False,2026-01-01,<0.5M
802726,Charly Nouck,19.78097193702943,Attack,Danish Superliga,3,600000,933.0,7.1,98.0,0.6,37.6,medium,False,1000000,2025-12-15,2026-05-25,False,0.6666666666666667,400000,False,2026-01-01,0.5-1M
805055,Tobias Lauritsen,19.537303216974674,Midfield,Danish Superliga,3,300000,679.0,22.3,69.4,10.7,36.5,medium,False,800000,2025-12-15,2026-05-25,False,1.6666666666666665,500000,True,2026-01-01,<0.5M
875337,Demir Ege Tıknaz,19.37303216974675,Midfield,Super Lig,2,750000,674.0,26.8,69.4,0.0,36.4,medium,False,6000000,2025-12-17,2026-05-28,False,7.0,5250000,True,2026-01-01,0.5-1M
862554,Ronald,22.548939082819988,Attack,Liga Portugal,2,1200000,1327.0,20.3,71.8,10.7,36.4,medium,False,1800000,2024-05-24,2024-05-24,False,0.5,600000,False,2026-01-01,1-2M
853110,Hyun-jun Yang,21.60438056125941,Attack,Scottish Premiership,3,2000000,953.0,26.2,70.1,0.1,36.3,medium,False,2500000,2025-12-10,2026-05-20,False,0.25,500000,False,2026-01-01,1-2M
669000,Habib Keïta,21.90280629705681,Midfield,Ligue 1,1,800000,1274.0,25.4,69.2,2.6,36.2,medium,False,1800000,2025-12-17,2026-05-21,False,1.25,1000000,True,2026-01-01,0.5-1M
551085,Luca Oyen,20.802190280629706,Attack,Pro League,2,3000000,634.0,16.8,81.1,0.6,36.1,medium,False,900000,2025-12-18,2026-05-28,False,-0.7,-2100000,False,2026-01-01,2-4M
892929,Hugo Álvarez,20.501026694045173,Attack,LaLiga,1,300000,763.0,24.7,70.0,2.6,36.1,medium,False,8000000,2025-12-12,2026-06-05,False,25.666666666666668,7700000,True,2026-01-01,<0.5M
514887,Aral Şimşir,21.53593429158111,Attack,Danish Superliga,3,1000000,1283.0,21.0,75.7,0.1,36.0,medium,False,6000000,2025-12-15,2026-05-25,False,5.0,5000000,True,2026-01-01,0.5-1M
655895,Bartuğ Elmaz,20.865160848733744,Midfield,Super Lig,2,800000,735.0,25.7,68.0,2.6,35.9,medium,False,1500000,2025-12-17,2026-05-21,False,0.875,700000,False,2026-01-01,0.5-1M
543529,Aguibou Camara,22.61738535249829,Midfield,Super League Greece,3,2500000,1349.0,21.7,68.6,10.7,35.9,medium,False,2000000,2024-05-30,2024-05-30,False,-0.19999999999999996,-500000,False,2026-01-01,2-4M
919262,André Luiz,21.853524982888434,Attack,Liga Portugal,2,300000,1191.0,30.6,63.2,0.1,35.9,medium,False,4000000,2025-12-18,2026-06-04,False,12.333333333333334,3700000,True,2026-01-01,<0.5M
775981,Arthur Piedfort,18.913073237508556,Midfield,Pro League,2,600000,1475.0,23.5,71.9,0.1,35.8,medium,False,2200000,2025-12-10,2026-06-04,False,2.6666666666666665,1600000,True,2026-01-01,0.5-1M
610429,Christian Rasmussen,20.95003422313484,Attack,Danish Superliga,3,2000000,738.0,4.9,95.7,0.6,35.8,medium,False,1500000,2025-12-16,2025-12-16,False,-0.25,-500000,False,2026-01-01,1-2M
563137,Robert Navarro,21.72210814510609,Attack,LaLiga,1,2000000,1912.0,22.3,73.2,0.1,35.7,medium,False,6000000,2025-12-12,2026-06-05,False,2.0,4000000,True,2026-01-01,1-2M
565431,Nils De Wilde,20.928131416837783,Midfield,Pro League,2,800000,717.0,25.4,67.6,2.6,35.6,medium,False,300000,2025-12-10,2026-06-04,False,-0.625,-500000,False,2026-01-01,0.5-1M
667965,Oussama Targhalline,21.61806981519507,Midfield,Ligue 1,1,800000,1032.0,5.2,93.6,2.6,35.6,medium,False,8000000,2025-12-02,2026-05-28,False,9.0,7200000,True,2026-01-01,0.5-1M
623524,Carlos Dotor,22.798083504449007,Midfield,LaLiga,1,2500000,703.0,1.3,59.4,70.6,35.5,medium,False,2000000,2024-06-07,2024-06-07,False,-0.19999999999999996,-500000,False,2026-01-01,2-4M
562030,Musa Juwara,22.015058179329227,Attack,Danish Superliga,3,500000,649.0,36.6,53.0,2.6,35.5,medium,False,1200000,2025-12-08,2026-06-04,False,1.4,700000,True,2026-01-01,<0.5M
572519,Ar'jany Martha,20.32580424366872,Attack,Eredivisie,2,1500000,701.0,6.2,69.1,40.0,35.0,medium,False,1200000,2024-05-31,2024-05-31,False,-0.19999999999999996,-300000,False,2026-01-01,1-2M
505674,Sergio Camello,22.888432580424368,Attack,LaLiga,1,4000000,1646.0,34.5,48.9,10.7,34.8,medium,False,2000000,2025-12-12,2026-06-05,False,-0.5,-2000000,False,2026-01-01,2-4M
1141628,Yunus Konak,17.973990417522245,Midfield,Super Lig,2,1800000,1330.0,22.5,70.0,0.6,34.7,medium,False,4500000,2025-12-09,2026-05-28,False,1.5,2700000,True,2026-01-01,1-2M
694355,Lewis Jamieson,21.70841889117043,Attack,Scottish Premiership,3,150000,650.0,4.5,87.3,10.7,34.7,medium,False,175000,2025-11-25,2025-11-25,False,0.16666666666666674,25000,False,2026-01-01,<0.5M
1016015,Ngal'ayel Mukau,19.159479808350444,Midfield,Pro League,2,600000,1154.0,6.8,88.6,2.6,34.6,medium,False,12000000,2025-12-15,2026-06-01,False,19.0,11400000,True,2026-01-01,0.5-1M
581140,Joelson Fernandes,20.840520191649556,Attack,Super Lig,2,2200000,1399.0,20.2,72.0,0.6,34.4,medium,False,1500000,2025-12-18,2026-05-28,False,-0.31818181818181823,-700000,False,2026-01-01,2-4M
620477,Kaio Jorge,21.935660506502394,Attack,Serie A,1,3000000,805.0,38.6,48.4,0.1,34.3,medium,False,22000000,2025-12-10,2026-05-26,False,6.333333333333333,19000000,True,2026-01-01,2-4M
726016,Denys Shostak,20.93634496919918,Midfield,Ukrainian Premier League,3,300000,838.0,20.9,69.3,2.6,34.2,medium,False,400000,2025-12-18,2026-06-02,False,0.33333333333333326,100000,False,2026-01-01,<0.5M
481688,Sotiris Alexandropoulos,22.09719370294319,Midfield,Super League Greece,3,3000000,669.0,0.7,76.6,34.9,34.1,medium,False,2000000,2025-12-16,2026-06-01,False,-0.33333333333333337,-1000000,False,2026-01-01,2-4M
929494,Chukwubuikem Ikwuemesi,22.406570841889117,Attack,Serie A,1,1800000,1058.0,17.9,68.4,10.7,34.1,medium,False,1500000,2025-12-10,2026-06-04,False,-0.16666666666666663,-300000,False,2026-01-01,1-2M
678546,Mexx Meerdink,20.44079397672827,Attack,Eredivisie,2,1000000,619.0,0.2,96.9,0.1,34.0,medium,False,10000000,2025-12-02,2026-05-28,False,9.0,9000000,True,2026-01-01,0.5-1M
455661,Nick Woltemade,21.87816563997262,Attack,Bundesliga,1,2000000,1184.0,17.8,73.1,0.0,33.6,medium,False,70000000,2025-12-09,2026-06-03,False,34.0,68000000,True,2026-01-01,1-2M
674809,Josh Mulligan,21.136208076659823,Midfield,Scottish Premiership,3,350000,657.0,22.8,65.9,0.7,33.5,medium,False,1200000,2025-12-10,2026-05-20,False,2.4285714285714284,850000,True,2026-01-01,<0.5M
496873,Xander Blomme,21.530458590006845,Midfield,Eredivisie,2,300000,713.0,1.4,86.4,10.7,33.0,medium,False,300000,2025-12-02,2025-12-02,False,0.0,0,False,2026-01-01,<0.5M
540064,Panagiotis Tzimas,22.806297056810404,Attack,Super League Greece,3,500000,1082.0,17.8,65.1,10.7,32.9,medium,False,450000,2024-05-30,2024-05-30,False,-0.09999999999999998,-50000,False,2026-01-01,<0.5M
817700,Igor Dmitriev,19.43874058863792,Attack,Russian Premier Liga,2,400000,1181.0,14.2,75.4,0.1,32.8,medium,False,3000000,2025-12-16,2026-05-26,False,6.5,2600000,True,2026-01-01,<0.5M
919620,Joseph Nduquidi,19.184120465434635,Midfield,Ligue 1,1,700000,749.0,1.9,70.9,34.9,32.7,medium,False,800000,2024-06-03,2024-06-03,False,0.1428571428571428,100000,False,2026-01-01,0.5-1M
646894,Sergey Pryakhin,21.04312114989733,Midfield,Russian Premier Liga,2,350000,714.0,24.6,60.5,0.6,32.4,medium,False,800000,2025-12-16,2026-05-26,False,1.2857142857142856,450000,True,2026-01-01,<0.5M
901801,Michalis Panagidis,19.887748117727583,Attack,Super League Greece,3,300000,627.0,0.5,68.4,40.0,32.2,medium,False,350000,2025-12-12,2026-06-04,False,0.16666666666666674,50000,False,2026-01-01,<0.5M
659705,Paulo Victor,22.781656399726216,Attack,Liga Portugal,2,500000,812.0,15.5,52.2,34.9,32.2,medium,False,400000,2024-06-06,2024-06-06,False,-0.19999999999999996,-100000,False,2026-01-01,<0.5M
911328,Mohamed Kaba,22.17932922655715,Midfield,Serie A,1,3500000,1383.0,9.8,73.0,10.7,32.1,medium,False,1500000,2025-12-23,2026-06-01,False,-0.5714285714285714,-2000000,False,2026-01-01,2-4M
617267,Henrique Araújo,21.949349760438057,Attack,Liga Portugal,2,3500000,674.0,6.6,76.3,10.7,31.8,medium,False,2000000,2025-12-18,2026-05-28,False,-0.4285714285714286,-1500000,False,2026-01-01,2-4M
651735,Magnus Knudsen,22.546201232032853,Midfield,Danish Superliga,3,1500000,1276.0,20.4,64.1,0.1,31.6,medium,False,2500000,2025-12-16,2026-05-25,False,0.6666666666666667,1000000,False,2026-01-01,1-2M
588020,Ömer Beyaz,20.34223134839151,Midfield,Super Lig,2,800000,1383.0,9.8,71.7,10.7,31.6,medium,False,400000,2025-12-17,2025-12-17,False,-0.5,-400000,False,2026-01-01,0.5-1M
774067,Igor Gorbach,19.59753593429158,Attack,Ukrainian Premier League,3,500000,838.0,12.0,72.8,2.6,31.4,medium,False,400000,2025-12-18,2026-06-02,False,-0.19999999999999996,-100000,False,2026-01-01,<0.5M
652332,Óscar Aranda,21.675564681724847,Attack,Liga Portugal,2,500000,712.0,6.7,60.7,34.9,31.2,medium,False,4000000,2025-12-18,2026-05-28,False,7.0,3500000,True,2026-01-01,<0.5M
540516,Dan MacKay,22.699520876112253,Attack,Scottish Premiership,3,300000,897.0,11.6,52.4,37.8,31.1,medium,False,300000,2024-05-30,2024-05-30,False,0.0,0,False,2026-01-01,<0.5M
1119447,Christopher Bonsu Baah,19.04722792607803,Attack,Pro League,2,4000000,1190.0,14.6,69.2,0.6,30.9,medium,False,10000000,2025-12-18,2026-06-04,False,1.5,6000000,True,2026-01-01,2-4M
1028162,Antoine Joujou,20.80766598220397,Attack,Ligue 1,1,800000,772.0,20.9,59.5,2.6,30.7,medium,False,2000000,2025-12-18,2026-05-28,False,1.5,1200000,True,2026-01-01,0.5-1M
967981,Jean Claude,20.04928131416838,Midfield,Ukrainian Premier League,3,300000,603.0,0.0,57.6,50.0,30.2,medium,False,400000,2024-06-06,2024-06-06,False,0.33333333333333326,100000,False,2026-01-01,<0.5M
817676,Geovani,22.63107460643395,Attack,Ukrainian Premier League,3,250000,686.0,5.0,55.7,40.0,29.7,medium,False,450000,2025-12-16,2025-12-16,False,0.8,200000,False,2026-01-01,<0.5M
621397,Nikita Ermakov,20.95003422313484,Midfield,Russian Premier Liga,2,600000,631.0,0.3,82.0,2.6,29.4,medium,False,500000,2025-12-16,2026-05-26,False,-0.16666666666666663,-100000,False,2026-01-01,0.5-1M
852024,Bénie Traoré,21.086926762491444,Attack,Ligue 1,1,4000000,884.0,9.2,70.7,2.6,29.4,medium,False,8000000,2025-12-29,2026-06-02,False,1.0,4000000,True,2026-01-01,2-4M
625047,Beñat Prados,22.89390828199863,Midfield,LaLiga,1,3000000,1450.0,10.5,69.8,0.0,29.2,medium,False,18000000,2025-12-12,2026-06-05,False,5.0,15000000,True,2026-01-01,2-4M
570466,Mateusz Legowski,20.922655715263517,Midfield,Serie A,1,3000000,1132.0,6.4,73.4,2.6,29.1,medium,False,2200000,2025-12-17,2026-05-21,False,-0.2666666666666667,-800000,False,2026-01-01,2-4M
1115074,Mollo Bessala,20.227241615331966,Attack,Ukrainian Premier League,3,300000,731.0,2.3,60.0,34.9,29.0,medium,False,275000,2025-12-01,2025-12-01,False,-0.08333333333333337,-25000,False,2026-01-01,<0.5M
905184,Andreas Tetteh,22.60369609856263,Attack,Super League Greece,3,400000,1301.0,11.7,64.1,0.6,27.8,medium,False,2000000,2025-12-12,2026-06-04,False,4.0,1600000,True,2026-01-01,<0.5M
1082823,Newerton,18.579055441478438,Attack,Ukrainian Premier League,3,3000000,668.0,12.6,60.4,2.6,27.3,medium,False,6000000,2025-12-18,2026-06-02,False,1.0,3000000,True,2026-01-01,2-4M
432403,Rihito Yamamoto,22.053388090349078,Midfield,Pro League,2,600000,719.0,1.6,50.8,40.0,26.5,medium,False,3000000,2025-12-10,2026-06-04,False,4.0,2400000,True,2026-01-01,0.5-1M
593774,Anouar El Azzouzi,22.5927446954141,Midfield,Eredivisie,2,400000,1315.0,8.7,62.4,0.6,25.9,medium,False,650000,2024-05-31,2024-05-31,False,0.625,250000,False,2026-01-01,<0.5M
701937,Yaroslav Mikhailov,20.67898699520876,Midfield,Russian Premier Liga,2,700000,917.0,3.8,62.7,10.7,25.8,medium,False,800000,2025-12-16,2026-05-26,False,0.1428571428571428,100000,False,2026-01-01,0.5-1M
746739,Andre Brooks,20.366872005475702,Midfield,Premier League,1,2500000,942.0,4.2,62.1,10.7,25.8,medium,False,2500000,2024-05-27,2024-05-27,False,0.0,0,False,2026-01-01,2-4M
569457,Tim Breithaupt,21.897330595482547,Midfield,Bundesliga,1,3500000,626.0,0.3,52.9,34.9,25.6,medium,False,2000000,2025-12-16,2025-12-16,False,-0.4285714285714286,-1500000,False,2026-01-01,2-4M
486043,Thibo Baeten,21.57700205338809,Attack,Eredivisie,2,600000,897.0,14.0,54.3,0.6,25.4,medium,False,350000,2025-12-02,2026-05-28,False,-0.41666666666666663,-250000,False,2026-01-01,0.5-1M
874066,Oliver Arblaster,19.980835044490075,Midfield,Premier League,1,450000,946.0,4.3,62.9,2.6,24.5,medium,False,450000,2024-05-27,2024-05-27,False,0.0,0,False,2026-01-01,<0.5M
717411,Yegor Yarmolyuk,19.835728952772072,Midfield,Premier League,1,2500000,674.0,0.8,68.8,0.0,24.4,medium,False,25000000,2025-12-09,2026-06-03,False,9.0,22500000,True,2026-01-01,2-4M
551752,Demba Seck,22.888432580424368,Attack,Serie A,1,2700000,719.0,2.1,66.3,0.6,24.3,medium,False,1200000,2025-12-11,2026-06-05,False,-0.5555555555555556,-1500000,False,2026-01-01,2-4M
829434,Facundo Cáseres,22.595482546201232,Midfield,Liga Portugal,2,700000,1111.0,6.1,59.7,2.6,24.2,medium,False,2000000,2025-12-18,2026-05-28,False,1.8571428571428572,1300000,True,2026-01-01,0.5-1M
837432,Umarali Rakhmonaliev,20.372347707049965,Midfield,Russian Premier Liga,2,600000,619.0,0.2,67.2,1.2,23.8,medium,False,600000,2024-06-04,2024-06-04,False,0.0,0,False,2026-01-01,0.5-1M
618083,Sem Scheperman,21.522245037645447,Midfield,Eredivisie,2,250000,694.0,1.2,65.3,0.6,23.5,medium,False,700000,2025-12-02,2026-05-28,False,1.7999999999999998,450000,True,2026-01-01,<0.5M
957224,Nectarios Triantis,20.643394934976044,Midfield,Scottish Premiership,3,300000,620.0,0.2,66.8,0.3,23.5,medium,False,2500000,2025-12-11,2026-06-02,False,7.333333333333334,2200000,True,2026-01-01,<0.5M
609556,William Osula,20.410677618069816,Attack,Premier League,1,3000000,784.0,3.1,60.6,0.6,22.7,medium,False,15000000,2025-12-09,2026-06-03,False,4.0,12000000,True,2026-01-01,2-4M
649035,Youssouph Badji,22.031485284052017,Attack,Pro League,2,1000000,933.0,5.1,57.2,0.6,22.4,medium,False,900000,2025-12-15,2026-06-04,False,-0.09999999999999998,-100000,False,2026-01-01,0.5-1M
644613,Sadik Fofana,20.629705681040384,Midfield,Eredivisie,2,600000,629.0,0.3,51.9,0.6,18.4,medium,False,600000,2025-12-22,2026-05-29,False,0.0,0,False,2026-01-01,0.5-1M
