player_id,player_name,age,position_group,league_name,tier,value_at_as_of,minutes_played,performance_score,trajectory_score,availability_score,composite_score,confidence,has_xg,value_after,value_after_date,last_valuation,dropped_out,value_growth,value_delta_eur,doubled,horizon_end,value_bucket
470606,Leighton Clarkson,21.201916495550993,Midfield,Scottish Premiership,3,800000,2201.0,75.9,87.2,0.6,64.8,medium,False,1000000,2024-05-30,2024-05-30,False,0.25,200000,False,2025-01-01,0.5-1M
501743,Koki Saito,21.39356605065024,Attack,Eredivisie,2,900000,1629.0,71.2,70.3,40.0,64.6,medium,False,4000000,2024-12-30,2026-05-28,False,3.4444444444444446,3100000,True,2025-01-01,0.5-1M
616340,Julian Baas,20.711841204654345,Midfield,Eredivisie,2,600000,2459.0,71.0,91.6,2.6,64.5,medium,False,1000000,2024-12-17,2026-05-28,False,0.6666666666666667,400000,False,2025-01-01,0.5-1M
588866,Mario Stroeykens,18.255989048596852,Midfield,Pro League,2,3500000,1122.0,65.4,99.3,0.6,64.3,medium,False,14000000,2024-12-11,2026-06-04,False,3.0,10500000,True,2025-01-01,2-4M
569390,Julien Ponceau,22.091718001368925,Midfield,Ligue 1,1,2500000,1663.0,67.0,77.4,34.9,64.2,medium,False,3500000,2024-06-03,2024-06-03,False,0.3999999999999999,1000000,False,2025-01-01,2-4M
672803,Bertuğ Yıldırım,20.473648186173854,Attack,Super Lig,2,700000,1108.0,66.6,96.8,0.1,63.9,medium,False,3000000,2024-12-27,2026-05-21,False,3.2857142857142856,2300000,True,2025-01-01,0.5-1M
482802,Josh Campbell,22.65571526351814,Midfield,Scottish Premiership,3,450000,2304.0,78.2,80.2,2.9,63.8,medium,False,800000,2024-12-03,2026-05-20,False,0.7777777777777777,350000,False,2025-01-01,<0.5M
439292,Sydney van Hooijdonk,22.902121834360027,Attack,Eredivisie,2,3000000,2615.0,73.5,87.2,0.6,63.7,medium,False,1700000,2024-12-23,2026-05-28,False,-0.43333333333333335,-1300000,False,2025-01-01,2-4M
631821,Vladyslav Vanat,20.99110198494182,Attack,Ukrainian Premier League,3,800000,1651.0,72.8,88.3,0.0,63.7,medium,False,11000000,2024-12-17,2026-06-05,False,12.75,10200000,True,2025-01-01,0.5-1M
482072,Kévin Denkey,22.086242299794662,Attack,Pro League,2,2000000,2313.0,74.6,85.5,0.3,63.6,medium,False,14000000,2024-12-11,2026-06-02,False,6.0,12000000,True,2025-01-01,1-2M
447066,Ewan Henderson,22.765229295003422,Midfield,Scottish Premiership,3,425000,1028.0,54.1,88.1,40.0,63.2,medium,False,600000,2024-12-11,2025-11-26,False,0.41176470588235303,175000,False,2025-01-01,<0.5M
673114,Yaroslav Gladyshev,19.66050650239562,Attack,Russian Premier Liga,2,600000,918.0,64.2,98.1,0.0,63.2,medium,False,2800000,2024-12-12,2026-05-26,False,3.666666666666667,2200000,True,2025-01-01,0.5-1M
538964,Thijs Dallinga,22.412046543463383,Attack,Ligue 1,1,3000000,2368.0,72.3,86.1,0.6,62.8,medium,False,12000000,2024-12-18,2026-05-29,False,3.0,9000000,True,2025-01-01,2-4M
448177,Jessic Ngankam,22.45037645448323,Attack,Bundesliga,1,2000000,823.0,69.1,89.9,0.6,62.7,medium,False,1500000,2024-12-19,2026-05-26,False,-0.25,-500000,False,2025-01-01,1-2M
892054,Emil Mustafayev,21.270362765229294,Midfield,Ukrainian Premier League,3,150000,1068.0,71.2,79.8,10.7,62.1,medium,False,600000,2024-12-17,2025-12-23,False,3.0,450000,True,2025-01-01,<0.5M
641537,Tommaso Baldanzi,19.7782340862423,Midfield,Serie A,1,3000000,1788.0,60.7,98.0,2.6,62.1,medium,False,14000000,2024-12-18,2026-05-29,False,3.666666666666667,11000000,True,2025-01-01,2-4M
766412,Théo Le Bris,20.251882272416154,Midfield,Ligue 1,1,2000000,1448.0,60.9,97.2,2.6,61.9,medium,False,1500000,2024-12-04,2026-06-01,False,-0.25,-500000,False,2025-01-01,1-2M
628331,Giannis Konstantelias,19.82751540041068,Midfield,Super League Greece,3,400000,1428.0,69.2,87.9,0.1,61.9,medium,False,17000000,2024-12-18,2026-06-04,False,41.5,16600000,True,2025-01-01,<0.5M
758845,Yegor Tverdokhlib,22.039698836413415,Midfield,Ukrainian Premier League,3,300000,2502.0,69.1,87.8,0.1,61.8,medium,False,800000,2024-12-17,2026-06-02,False,1.6666666666666665,500000,True,2025-01-01,<0.5M
748382,Amin Sarr,21.809719370294317,Attack,Eredivisie,2,3500000,2172.0,64.7,92.9,0.1,61.7,medium,False,4000000,2024-12-18,2026-05-29,False,0.1428571428571428,500000,False,2025-01-01,2-4M
692209,Joan González,20.914442162902123,Midfield,Serie A,1,3000000,2207.0,58.1,78.3,40.0,61.6,medium,False,2000000,2024-12-18,2025-06-17,False,-0.33333333333333337,-1000000,False,2025-01-01,2-4M
625654,Julen Lobete,22.286105407255306,Attack,Eredivisie,2,2300000,1323.0,49.9,70.7,70.6,61.3,medium,False,1500000,2023-06-23,2023-06-23,False,-0.34782608695652173,-800000,False,2025-01-01,2-4M
671591,Dorgeles Nene,20.024640657084188,Attack,Pro League,2,1600000,1484.0,71.2,83.5,0.0,61.3,medium,False,8000000,2024-12-17,2026-05-21,False,4.0,6400000,True,2025-01-01,1-2M
537852,Dmytro Kryskiv,22.236824093086927,Midfield,Ukrainian Premier League,3,1000000,1036.0,78.9,72.5,0.0,60.9,medium,False,7000000,2024-12-17,2026-06-02,False,6.0,6000000,True,2025-01-01,0.5-1M
403572,Stephen Kelly,22.718685831622178,Midfield,Scottish Premiership,3,400000,1553.0,69.9,62.3,37.8,60.8,medium,False,550000,2024-05-30,2024-05-30,False,0.375,150000,False,2025-01-01,<0.5M
412959,Marouan Azarkan,21.065023956194388,Attack,Eredivisie,2,1500000,1852.0,63.2,86.1,10.7,60.7,medium,False,1500000,2024-05-31,2024-05-31,False,0.0,0,False,2025-01-01,1-2M
592403,Adem Zorgane,22.986995208761122,Midfield,Pro League,2,4000000,2757.0,81.2,68.1,0.1,60.4,medium,False,5000000,2024-12-11,2026-06-04,False,0.25,1000000,False,2025-01-01,2-4M
669306,Volodymyr Brazhko,20.93908281998631,Midfield,Ukrainian Premier League,3,500000,2068.0,66.8,86.3,0.1,60.3,medium,False,9000000,2024-12-17,2026-06-02,False,17.0,8500000,True,2025-01-01,<0.5M
749552,Alieu Fadera,21.16084873374401,Attack,Pro League,2,1200000,2723.0,59.6,95.2,0.6,60.3,medium,False,5000000,2024-12-18,2026-05-29,False,3.166666666666667,3800000,True,2025-01-01,1-2M
656681,Victor Boniface,22.023271731690624,Attack,Pro League,2,4000000,2237.0,66.2,86.8,0.6,60.3,medium,False,45000000,2024-12-20,2026-05-27,False,10.25,41000000,True,2025-01-01,2-4M
671594,Kamory Doumbia,19.86858316221766,Midfield,Ligue 1,1,2500000,1153.0,65.1,87.8,0.1,60.0,medium,False,5000000,2024-12-10,2026-06-01,False,1.0,2500000,True,2025-01-01,2-4M
593519,Sem Steijn,21.136208076659823,Midfield,Eredivisie,2,925000,1202.0,74.5,74.2,0.1,59.5,medium,False,10000000,2024-12-17,2026-05-28,False,9.81081081081081,9075000,True,2025-01-01,0.5-1M
501769,Kirill Shchetinin,20.955509924709105,Midfield,Russian Premier Liga,2,1000000,1725.0,57.3,95.7,0.0,59.3,medium,False,2800000,2024-12-12,2026-05-26,False,1.7999999999999998,1800000,True,2025-01-01,0.5-1M
474701,Crysencio Summerville,21.17180013689254,Attack,Premier League,1,4000000,1415.0,57.7,95.1,0.1,59.3,medium,False,22000000,2024-12-16,2026-06-03,False,4.5,18000000,True,2025-01-01,2-4M
566911,Yassin Oukili,21.99315537303217,Midfield,Eredivisie,2,450000,1848.0,59.3,92.1,0.6,59.0,medium,False,700000,2024-12-17,2026-05-28,False,0.5555555555555556,250000,False,2025-01-01,<0.5M
651205,Luquinha,22.245037645448324,Midfield,Liga Portugal,2,700000,1175.0,60.2,78.4,20.2,58.6,medium,False,300000,2024-06-06,2024-06-06,False,-0.5714285714285714,-400000,False,2025-01-01,0.5-1M
467623,Lyle Foster,22.327173169062284,Attack,Pro League,2,2000000,1548.0,69.9,77.3,0.6,58.6,medium,False,9000000,2024-12-30,2026-06-03,False,3.5,7000000,True,2025-01-01,1-2M
535551,Bartosz Bialek,21.138945927446954,Attack,Eredivisie,2,4000000,1541.0,46.0,85.2,40.0,58.5,medium,False,800000,2024-12-20,2025-12-16,False,-0.8,-3200000,False,2025-01-01,2-4M
809099,Owura Edwards,21.727583846680357,Attack,Scottish Premiership,3,350000,1465.0,28.1,78.8,91.5,58.5,medium,False,350000,2023-06-26,2023-06-26,False,0.0,0,False,2025-01-01,<0.5M
432694,Joshua Kitolano,21.412731006160165,Midfield,Eredivisie,2,1200000,2650.0,61.1,88.0,0.0,58.3,medium,False,3500000,2024-12-17,2026-05-28,False,1.9166666666666665,2300000,True,2025-01-01,1-2M
539043,Luis Palma,22.95687885010267,Attack,Super League Greece,3,900000,1082.0,61.9,86.9,0.1,58.3,medium,False,3500000,2024-12-03,2026-06-04,False,2.888888888888889,2600000,True,2025-01-01,0.5-1M
645173,Manfred Ugalde,20.605065023956193,Attack,Eredivisie,2,800000,862.0,72.6,71.5,0.6,57.8,medium,False,15000000,2024-12-12,2026-05-26,False,17.75,14200000,True,2025-01-01,0.5-1M
735412,Marios Tzavidas,19.23340177960301,Attack,Super League Greece,3,450000,764.0,33.9,98.6,40.0,57.8,medium,False,100000,2024-05-30,2024-05-30,False,-0.7777777777777778,-350000,False,2025-01-01,<0.5M
459151,Nicolò Cambiaghi,22.00958247775496,Attack,Serie A,1,2000000,1280.0,70.4,74.1,0.1,57.6,medium,False,7000000,2024-12-18,2026-05-29,False,2.5,5000000,True,2025-01-01,1-2M
627226,Reinier,20.95003422313484,Midfield,LaLiga,1,4000000,639.0,68.9,75.7,0.1,57.5,medium,False,2500000,2024-12-13,2026-05-26,False,-0.375,-1500000,False,2025-01-01,2-4M
496652,Dylan Levitt,22.12183436002738,Midfield,Scottish Premiership,3,850000,1963.0,66.6,77.1,2.6,57.5,medium,False,700000,2024-12-03,2025-12-10,False,-0.17647058823529416,-150000,False,2025-01-01,0.5-1M
678479,Denis Huseinbasic,21.49760438056126,Midfield,Bundesliga,1,2000000,777.0,75.1,66.8,0.0,57.2,medium,False,3500000,2024-12-19,2026-05-27,False,0.75,1500000,False,2025-01-01,1-2M
597000,Eric Martel,20.67624914442163,Midfield,Bundesliga,1,4000000,2019.0,41.5,86.6,40.0,57.0,medium,False,6000000,2024-12-19,2026-05-27,False,0.5,2000000,False,2025-01-01,2-4M
557410,Noah Ohio,19.958932238193018,Attack,Pro League,2,700000,923.0,69.9,71.3,2.6,56.9,medium,False,3000000,2024-12-17,2025-12-02,False,3.2857142857142856,2300000,True,2025-01-01,0.5-1M
798927,N'Dri Koffi,20.815879534565365,Attack,Liga Portugal,2,1000000,661.0,34.2,77.6,70.6,56.7,medium,False,800000,2023-06-14,2023-06-14,False,-0.19999999999999996,-200000,False,2025-01-01,0.5-1M
771909,Aleks Chidomere,20.38877481177276,Midfield,Ukrainian Premier League,3,100000,689.0,41.3,68.2,70.6,56.6,medium,False,200000,2023-06-21,2023-06-21,False,1.0,100000,True,2025-01-01,<0.5M
361070,Ole Romeny,22.532511978097194,Attack,Eredivisie,2,750000,2507.0,57.5,86.5,0.6,56.3,medium,False,1300000,2024-12-17,2026-05-28,False,0.7333333333333334,550000,False,2025-01-01,0.5-1M
539134,Daniel Maldini,21.22381930184805,Midfield,Serie A,1,2000000,620.0,58.7,85.0,0.1,56.2,medium,False,6000000,2024-12-18,2026-05-29,False,2.0,4000000,True,2025-01-01,1-2M
516751,Sergey Pinyaev,18.16290212183436,Attack,Russian Premier Liga,2,3500000,1273.0,47.3,99.3,0.6,56.2,medium,False,8000000,2024-12-12,2026-05-26,False,1.2857142857142856,4500000,True,2025-01-01,2-4M
526111,Alex Méndez,22.31895961670089,Midfield,Liga Portugal,2,800000,1406.0,47.6,75.0,40.0,55.7,medium,False,300000,2024-06-06,2024-06-06,False,-0.625,-500000,False,2025-01-01,0.5-1M
755174,Danyil Alefirenko,22.702258726899384,Attack,Ukrainian Premier League,3,100000,1197.0,62.4,78.4,0.6,55.6,medium,False,400000,2024-12-17,2026-06-02,False,3.0,300000,True,2025-01-01,<0.5M
381714,Danil Prutsev,22.770704996577688,Midfield,Russian Premier Liga,2,2500000,1530.0,65.2,74.3,0.6,55.5,medium,False,4500000,2024-12-12,2026-05-26,False,0.8,2000000,False,2025-01-01,2-4M
572919,Mohamed Sankoh,19.211498973305954,Attack,Eredivisie,2,800000,754.0,41.6,84.6,34.9,55.3,medium,False,700000,2024-05-31,2024-05-31,False,-0.125,-100000,False,2025-01-01,0.5-1M
541601,Søren Tengstedt,22.50513347022587,Midfield,Danish Superliga,3,400000,673.0,54.2,86.2,2.6,55.1,medium,False,800000,2024-12-17,2026-05-28,False,1.0,400000,True,2025-01-01,<0.5M
479638,Tiago Gouveia,21.53867214236824,Attack,Liga Portugal,2,2500000,2403.0,51.1,90.2,0.6,54.7,medium,False,5000000,2024-12-19,2026-06-01,False,1.0,2500000,True,2025-01-01,2-4M
811544,Aleksandr Kovalenko,19.40041067761807,Midfield,Russian Premier Liga,2,2500000,1932.0,43.0,98.4,2.6,54.3,medium,False,1800000,2024-12-12,2026-05-26,False,-0.28,-700000,False,2025-01-01,2-4M
658531,Mohamed Diomandé,21.17180013689254,Midfield,Danish Superliga,3,1500000,1701.0,58.8,79.1,0.6,54.3,medium,False,6000000,2024-12-03,2026-05-20,False,3.0,4500000,True,2025-01-01,1-2M
634461,Borja Sainz,21.859000684462696,Attack,Super Lig,2,2200000,2666.0,57.8,80.9,0.0,54.3,medium,False,12000000,2024-12-30,2026-05-28,False,4.454545454545454,9800000,True,2025-01-01,2-4M
412943,Kenzo Goudmijn,21.037645448323065,Midfield,Eredivisie,2,900000,2820.0,60.6,75.9,0.6,54.0,medium,False,1500000,2024-12-30,2026-05-28,False,0.6666666666666667,600000,False,2025-01-01,0.5-1M
464599,Nicolas Madsen,22.792607802874745,Midfield,Pro League,2,1200000,2317.0,60.2,76.8,0.1,54.0,medium,False,3500000,2024-12-30,2025-12-03,False,1.9166666666666665,2300000,True,2025-01-01,1-2M
691920,Artem Karpukas,20.553045859000683,Midfield,Russian Premier Liga,2,2500000,2193.0,43.0,96.7,2.6,53.7,medium,False,6000000,2024-12-12,2026-05-26,False,1.4,3500000,True,2025-01-01,2-4M
358032,Cyril Ngonge,22.600958247775495,Attack,Serie A,1,1300000,1375.0,63.5,71.2,0.6,53.6,medium,False,12000000,2024-12-18,2026-06-05,False,8.23076923076923,10700000,True,2025-01-01,1-2M
955070,Ernest Nuamah,19.16769336071184,Attack,Danish Superliga,3,1500000,1712.0,58.3,77.7,0.6,53.6,medium,False,15000000,2024-12-10,2026-06-01,False,9.0,13500000,True,2025-01-01,1-2M
705991,Matisse Samoise,21.111567419575632,Midfield,Pro League,2,4000000,1969.0,56.2,80.1,0.6,53.4,medium,False,2500000,2024-12-11,2026-06-04,False,-0.375,-1500000,False,2025-01-01,2-4M
543051,Billal Brahimi,22.80082135523614,Attack,Ligue 1,1,4000000,785.0,60.4,74.5,0.6,53.4,medium,False,2500000,2024-12-11,2026-05-28,False,-0.375,-1500000,False,2025-01-01,2-4M
800177,Rildo,22.94592744695414,Midfield,Liga Portugal,2,1200000,810.0,66.1,60.1,10.7,52.9,medium,False,1000000,2024-11-27,2025-12-08,False,-0.16666666666666663,-200000,False,2025-01-01,1-2M
515017,Jacob Christensen,21.519507186858316,Midfield,Danish Superliga,3,1500000,1825.0,52.0,84.0,0.3,52.9,medium,False,1000000,2024-12-19,2026-05-28,False,-0.33333333333333337,-500000,False,2025-01-01,1-2M
417228,Danylo Sikan,21.711156741957563,Attack,Ukrainian Premier League,3,2000000,1166.0,63.0,70.0,0.0,52.9,medium,False,6000000,2024-12-17,2026-06-04,False,2.0,4000000,True,2025-01-01,1-2M
613393,Gaetano Oristanio,20.26009582477755,Midfield,Eredivisie,2,700000,1962.0,52.4,82.1,2.6,52.8,medium,False,6500000,2024-12-18,2026-05-29,False,8.285714285714286,5800000,True,2025-01-01,0.5-1M
620560,Ivan Basic,20.673511293634498,Midfield,Russian Premier Liga,2,700000,706.0,65.3,63.5,5.3,52.7,medium,False,1200000,2024-12-12,2026-06-05,False,0.7142857142857142,500000,False,2025-01-01,0.5-1M
582074,Timur Suleymanov,22.792607802874745,Attack,Russian Premier Liga,2,1000000,1804.0,59.9,73.1,0.0,52.5,medium,False,1500000,2024-12-12,2026-05-26,False,0.5,500000,False,2025-01-01,0.5-1M
539444,Artem Mylchenko,22.444900752908968,Midfield,Ukrainian Premier League,3,400000,2262.0,34.0,82.9,40.0,52.3,medium,False,175000,2023-11-14,2023-11-14,False,-0.5625,-225000,False,2025-01-01,<0.5M
666616,Olakunle Olusegun,20.692676249144423,Attack,Russian Premier Liga,2,1700000,1615.0,41.0,96.4,0.6,52.3,medium,False,2500000,2024-12-12,2026-05-26,False,0.47058823529411775,800000,False,2025-01-01,1-2M
701937,Yaroslav Mikhailov,19.679671457905545,Midfield,Russian Premier Liga,2,800000,1554.0,51.1,82.0,2.6,52.2,medium,False,800000,2024-12-12,2026-05-26,False,0.0,0,False,2025-01-01,0.5-1M
627224,Gabriel Silva,20.78028747433265,Attack,Liga Portugal,2,2500000,2195.0,44.3,90.7,2.6,52.2,medium,False,2500000,2024-12-19,2026-05-28,False,0.0,0,False,2025-01-01,2-4M
585711,Boris Lambert,22.72689938398357,Midfield,Pro League,2,800000,2578.0,49.7,78.7,10.7,52.1,medium,False,800000,2024-12-17,2025-12-18,False,0.0,0,False,2025-01-01,0.5-1M
798687,Antony,21.31416837782341,Attack,Liga Portugal,2,400000,2383.0,39.0,94.7,5.3,51.8,medium,False,3000000,2024-12-12,2026-06-02,False,6.5,2600000,True,2025-01-01,<0.5M
487843,Lorenzo Colombo,20.8186173853525,Attack,Serie A,1,3500000,1517.0,59.8,69.8,0.1,51.4,medium,False,6000000,2024-12-18,2026-05-29,False,0.7142857142857142,2500000,False,2025-01-01,2-4M
541537,Barış Alper Yılmaz,22.60917180013689,Attack,Super Lig,2,1500000,851.0,56.2,74.0,0.6,51.3,medium,False,20000000,2024-12-23,2026-05-21,False,12.333333333333334,18500000,True,2025-01-01,1-2M
649490,Konan N’Dri,22.17932922655715,Attack,Pro League,2,1000000,2098.0,60.3,67.4,2.6,51.2,medium,False,1500000,2024-12-11,2026-05-29,False,0.5,500000,False,2025-01-01,0.5-1M
502298,Thomas Van den Keybus,21.686516084873375,Midfield,Pro League,2,800000,1596.0,51.8,77.9,2.6,51.1,medium,False,600000,2024-12-11,2026-06-04,False,-0.25,-200000,False,2025-01-01,0.5-1M
532444,Fotis Ioannidis,22.976043805612594,Attack,Super League Greece,3,1200000,1063.0,56.6,72.9,0.0,51.0,medium,False,18000000,2024-12-18,2026-05-28,False,14.0,16800000,True,2025-01-01,1-2M
652426,Yusuf Özdemir,21.973990417522245,Midfield,Super Lig,2,400000,1656.0,52.4,77.7,0.6,50.9,medium,False,2400000,2024-12-23,2025-10-01,False,5.0,2000000,True,2025-01-01,<0.5M
659543,Matthis Abline,19.76454483230664,Attack,Ligue 1,1,3000000,896.0,55.7,72.9,0.6,50.7,medium,False,9000000,2024-12-10,2026-06-01,False,2.0,6000000,True,2025-01-01,2-4M
765401,Nazariy Vorobchak,22.77891854893908,Midfield,Ukrainian Premier League,3,200000,1410.0,42.6,69.9,34.9,50.6,medium,False,100000,2024-06-06,2024-06-06,False,-0.5,-100000,False,2025-01-01,<0.5M
542762,Anders Klynge,22.21492128678987,Midfield,Danish Superliga,3,700000,1756.0,47.4,82.3,0.6,50.3,medium,False,1200000,2024-12-09,2026-05-28,False,0.7142857142857142,500000,False,2025-01-01,0.5-1M
419672,Mikhail Ignatov,22.661190965092402,Midfield,Russian Premier Liga,2,1500000,1236.0,55.2,72.5,0.6,50.3,medium,False,1200000,2024-12-12,2026-05-26,False,-0.19999999999999996,-300000,False,2025-01-01,1-2M
607225,Florent Sanchez,19.750855578370977,Midfield,Eredivisie,2,600000,717.0,46.8,63.7,34.9,50.3,medium,False,350000,2024-06-04,2024-06-04,False,-0.41666666666666663,-250000,False,2025-01-01,0.5-1M
342039,Yannik Keitel,22.87748117727584,Midfield,Bundesliga,1,4000000,677.0,56.3,67.7,2.6,49.6,medium,False,3500000,2024-12-20,2026-05-27,False,-0.125,-500000,False,2025-01-01,2-4M
592400,Abdelkahar Kadri,22.521560574948666,Midfield,Pro League,2,1800000,1224.0,63.4,60.1,0.1,49.6,medium,False,2500000,2024-12-11,2026-06-04,False,0.38888888888888884,700000,False,2025-01-01,1-2M
413268,Kevin Yakob,22.2258726899384,Midfield,Danish Superliga,3,1000000,852.0,58.3,65.0,2.6,49.5,medium,False,700000,2024-12-09,2026-05-25,False,-0.30000000000000004,-300000,False,2025-01-01,0.5-1M
892049,Marko Sapuga,19.59479808350445,Midfield,Ukrainian Premier League,3,300000,1585.0,32.5,98.2,0.1,49.0,medium,False,700000,2024-12-17,2026-06-02,False,1.3333333333333335,400000,True,2025-01-01,<0.5M
567217,Ebrima Colley,22.915811088295687,Attack,Super Lig,2,2800000,1479.0,52.3,72.2,0.6,48.9,medium,False,2000000,2024-12-23,2026-06-02,False,-0.2857142857142857,-800000,False,2025-01-01,2-4M
485587,Dirk Proper,20.851471594798085,Midfield,Eredivisie,2,900000,2765.0,37.8,88.5,2.6,48.5,medium,False,4500000,2024-12-17,2026-05-28,False,4.0,3600000,True,2025-01-01,0.5-1M
546712,Anis Ben Slimane,21.796030116358658,Midfield,Danish Superliga,3,3500000,1098.0,52.3,70.6,0.6,48.4,medium,False,2500000,2024-05-27,2024-05-27,False,-0.2857142857142857,-1000000,False,2025-01-01,2-4M
724039,Georgios Koutsias,18.89664613278576,Attack,Super League Greece,3,1200000,748.0,35.0,92.9,0.6,48.4,medium,False,2000000,2024-12-12,2026-06-02,False,0.6666666666666667,800000,False,2025-01-01,1-2M
567151,Connor Barron,20.34223134839151,Midfield,Scottish Premiership,3,500000,927.0,47.1,77.0,0.6,48.3,medium,False,2500000,2024-12-03,2026-05-20,False,4.0,2000000,True,2025-01-01,<0.5M
494679,Angelos Liasos,22.600958247775495,Midfield,Super League Greece,3,400000,850.0,39.3,64.6,40.0,48.3,medium,False,300000,2024-12-18,2026-06-04,False,-0.25,-100000,False,2025-01-01,<0.5M
555172,Artem Sokolov,19.753593429158112,Midfield,Russian Premier Liga,2,800000,814.0,24.9,85.7,34.9,48.2,medium,False,600000,2024-06-04,2024-06-04,False,-0.25,-200000,False,2025-01-01,0.5-1M
724969,Luka Gagnidze,19.84120465434634,Midfield,Russian Premier Liga,2,1500000,1157.0,46.7,76.2,2.6,48.2,medium,False,1800000,2024-06-04,2024-06-04,False,0.19999999999999996,300000,False,2025-01-01,1-2M
592474,Stuart McKinstry,20.28747433264887,Attack,Scottish Premiership,3,325000,1052.0,31.2,74.7,40.0,48.2,medium,False,325000,2023-12-05,2023-12-05,False,0.0,0,False,2025-01-01,<0.5M
833315,Novatus Miroshi,20.331279945242983,Midfield,Pro League,2,550000,2329.0,36.0,90.8,0.6,48.1,medium,False,850000,2024-12-23,2026-05-21,False,0.5454545454545454,300000,False,2025-01-01,0.5-1M
